YEAR,MO,DY,HR,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,WS2M,RH2M,LOKASI,DATETIME,JAM_KATEGORI,IS_DAYTIME,BULAN,MUSIM,DURASI_AMAN_MENIT,LABEL_AMAN
2021,8,10,7,0.03,0.0,0.28,22.69,1.53,88.39,Bali,2021-08-10 07:00:00,Pagi,1,8,Kemarau,107.1,1
2021,8,10,8,0.07,0.0,1.7,23.88,1.5,80.33,Bali,2021-08-10 08:00:00,Pagi,1,8,Kemarau,17.6,1
2021,8,10,9,0.12,0.0,4.2,25.08,1.48,73.23,Bali,2021-08-10 09:00:00,Pagi,1,8,Kemarau,7.1,0
2021,8,10,10,0.16,0.01,7.72,26.11,1.51,68.05,Bali,2021-08-10 10:00:00,Siang,1,8,Kemarau,3.9,0
2021,8,10,11,0.19,0.01,9.82,26.86,1.61,65.07,Bali,2021-08-10 11:00:00,Siang,1,8,Kemarau,3.1,0
2021,8,10,12,0.19,0.01,10.57,27.23,1.71,63.98,Bali,2021-08-10 12:00:00,Siang,1,8,Kemarau,2.8,0
2021,8,10,13,0.18,0.01,9.45,27.29,1.79,64.18,Bali,2021-08-10 13:00:00,Siang,1,8,Kemarau,3.2,0
2021,8,10,14,0.15,0.0,7.0,26.98,1.86,66.0,Bali,2021-08-10 14:00:00,Siang,1,8,Kemarau,4.3,0
2021,8,10,15,0.11,0.0,3.72,26.38,1.92,68.88,Bali,2021-08-10 15:00:00,Sore,1,8,Kemarau,8.1,0
2021,8,10,16,0.06,0.0,1.3,25.54,1.95,72.68,Bali,2021-08-10 16:00:00,Sore,1,8,Kemarau,23.1,1
2021,8,10,17,0.02,0.0,0.15,24.39,1.89,78.77,Bali,2021-08-10 17:00:00,Sore,1,8,Kemarau,120.0,1
2021,8,11,6,0.0,0.0,0.0,21.88,1.99,90.78,Bali,2021-08-11 06:00:00,Pagi,1,8,Kemarau,120.0,1
2021,8,11,7,0.03,0.0,0.28,22.51,2.02,88.1,Bali,2021-08-11 07:00:00,Pagi,1,8,Kemarau,107.1,1
2021,8,11,8,0.07,0.0,1.75,23.57,2.02,81.89,Bali,2021-08-11 08:00:00,Pagi,1,8,Kemarau,17.1,1
2021,8,11,9,0.12,0.0,4.4,24.68,2.04,75.5,Bali,2021-08-11 09:00:00,Pagi,1,8,Kemarau,6.8,0
2021,8,11,10,0.16,0.01,7.8,25.62,2.03,70.59,Bali,2021-08-11 10:00:00,Siang,1,8,Kemarau,3.8,0
2021,8,11,11,0.19,0.01,10.1,26.24,2.04,67.46,Bali,2021-08-11 11:00:00,Siang,1,8,Kemarau,3.0,0
2021,8,11,12,0.2,0.01,11.25,26.65,2.03,65.92,Bali,2021-08-11 12:00:00,Siang,1,8,Kemarau,2.7,0
2021,8,11,13,0.18,0.01,9.45,26.72,2.04,66.03,Bali,2021-08-11 13:00:00,Siang,1,8,Kemarau,3.2,0
2021,8,11,14,0.16,0.0,7.22,26.57,2.05,66.93,Bali,2021-08-11 14:00:00,Siang,1,8,Kemarau,4.2,0
2021,8,11,15,0.12,0.0,3.95,26.18,2.08,68.86,Bali,2021-08-11 15:00:00,Sore,1,8,Kemarau,7.6,0
2021,8,11,16,0.06,0.0,1.35,25.46,2.11,72.95,Bali,2021-08-11 16:00:00,Sore,1,8,Kemarau,22.2,1
2021,8,11,17,0.02,0.0,0.15,24.42,2.07,80.12,Bali,2021-08-11 17:00:00,Sore,1,8,Kemarau,120.0,1
2021,8,12,6,0.0,0.0,0.0,22.92,2.4,91.9,Bali,2021-08-12 06:00:00,Pagi,1,8,Kemarau,120.0,1
2021,8,12,7,0.02,0.0,0.22,23.31,2.42,90.3,Bali,2021-08-12 07:00:00,Pagi,1,8,Kemarau,120.0,1
2021,8,12,8,0.05,0.0,1.35,24.21,2.4,85.36,Bali,2021-08-12 08:00:00,Pagi,1,8,Kemarau,22.2,1
2021,8,12,9,0.1,0.0,4.22,25.34,2.47,78.47,Bali,2021-08-12 09:00:00,Pagi,1,8,Kemarau,7.1,0
2021,8,12,10,0.13,0.0,6.3,26.29,2.44,73.83,Bali,2021-08-12 10:00:00,Siang,1,8,Kemarau,4.8,0
2021,8,12,11,0.15,0.01,7.88,26.92,2.39,71.14,Bali,2021-08-12 11:00:00,Siang,1,8,Kemarau,3.8,0
2021,8,12,12,0.16,0.01,9.12,27.23,2.3,70.01,Bali,2021-08-12 12:00:00,Siang,1,8,Kemarau,3.3,0
2021,8,12,13,0.16,0.01,8.1,27.3,2.23,70.01,Bali,2021-08-12 13:00:00,Siang,1,8,Kemarau,3.7,0
2021,8,12,14,0.11,0.0,5.53,27.1,2.21,71.04,Bali,2021-08-12 14:00:00,Siang,1,8,Kemarau,5.4,0
2021,8,12,15,0.08,0.0,3.0,26.65,2.21,73.15,Bali,2021-08-12 15:00:00,Sore,1,8,Kemarau,10.0,1
2021,8,12,16,0.05,0.0,1.08,25.83,2.2,77.44,Bali,2021-08-12 16:00:00,Sore,1,8,Kemarau,27.8,1
2021,8,12,17,0.01,0.0,0.12,24.76,2.12,83.66,Bali,2021-08-12 17:00:00,Sore,1,8,Kemarau,120.0,1
2021,8,13,6,0.0,0.0,0.0,23.04,1.82,92.91,Bali,2021-08-13 06:00:00,Pagi,1,8,Kemarau,120.0,1
2021,8,13,7,0.03,0.0,0.28,23.52,1.84,91.61,Bali,2021-08-13 07:00:00,Pagi,1,8,Kemarau,107.1,1
2021,8,13,8,0.07,0.0,1.73,24.48,1.82,86.57,Bali,2021-08-13 08:00:00,Pagi,1,8,Kemarau,17.3,1
2021,8,13,9,0.11,0.0,4.4,25.83,1.83,78.42,Bali,2021-08-13 09:00:00,Pagi,1,8,Kemarau,6.8,0
2021,8,13,10,0.16,0.01,7.57,26.88,1.66,73.78,Bali,2021-08-13 10:00:00,Siang,1,8,Kemarau,4.0,0
2021,8,13,11,0.18,0.01,9.77,27.62,1.47,71.31,Bali,2021-08-13 11:00:00,Siang,1,8,Kemarau,3.1,0
2021,8,13,12,0.19,0.01,10.43,28.04,1.42,69.93,Bali,2021-08-13 12:00:00,Siang,1,8,Kemarau,2.9,0
2021,8,13,13,0.18,0.01,9.25,28.13,1.46,69.63,Bali,2021-08-13 13:00:00,Siang,1,8,Kemarau,3.2,0
2021,8,13,14,0.15,0.0,7.03,27.87,1.58,70.76,Bali,2021-08-13 14:00:00,Siang,1,8,Kemarau,4.3,0
2021,8,13,15,0.1,0.0,3.67,27.34,1.71,72.87,Bali,2021-08-13 15:00:00,Sore,1,8,Kemarau,8.2,0
2021,8,13,16,0.06,0.0,1.27,26.55,1.81,76.66,Bali,2021-08-13 16:00:00,Sore,1,8,Kemarau,23.6,1
2021,8,13,17,0.02,0.0,0.12,25.4,1.77,83.91,Bali,2021-08-13 17:00:00,Sore,1,8,Kemarau,120.0,1
2021,8,14,6,0.0,0.0,0.0,23.02,1.5,95.6,Bali,2021-08-14 06:00:00,Pagi,1,8,Kemarau,120.0,1
2021,8,14,7,0.03,0.0,0.3,23.58,1.57,94.14,Bali,2021-08-14 07:00:00,Pagi,1,8,Kemarau,100.0,1
2021,8,14,8,0.08,0.0,1.92,24.54,1.6,89.24,Bali,2021-08-14 08:00:00,Pagi,1,8,Kemarau,15.6,1
2021,8,14,9,0.13,0.0,4.8,25.95,1.67,79.69,Bali,2021-08-14 09:00:00,Pagi,1,8,Kemarau,6.2,0
2021,8,14,10,0.16,0.01,7.88,27.02,1.59,73.84,Bali,2021-08-14 10:00:00,Siang,1,8,Kemarau,3.8,0
2021,8,14,11,0.19,0.01,10.48,27.71,1.52,70.58,Bali,2021-08-14 11:00:00,Siang,1,8,Kemarau,2.9,0
2021,8,14,12,0.2,0.01,11.27,28.16,1.52,68.32,Bali,2021-08-14 12:00:00,Siang,1,8,Kemarau,2.7,0
2021,8,14,13,0.19,0.01,10.27,28.32,1.54,67.51,Bali,2021-08-14 13:00:00,Siang,1,8,Kemarau,2.9,0
2021,8,14,14,0.15,0.0,7.07,28.18,1.57,67.85,Bali,2021-08-14 14:00:00,Siang,1,8,Kemarau,4.2,0
2021,8,14,15,0.12,0.0,4.0,27.75,1.62,69.51,Bali,2021-08-14 15:00:00,Sore,1,8,Kemarau,7.5,0
2021,8,14,16,0.07,0.0,1.4,26.98,1.65,73.28,Bali,2021-08-14 16:00:00,Sore,1,8,Kemarau,21.4,1
2021,8,14,17,0.02,0.0,0.15,25.87,1.66,80.39,Bali,2021-08-14 17:00:00,Sore,1,8,Kemarau,120.0,1
2021,8,15,6,0.0,0.0,0.0,22.93,1.59,94.1,Bali,2021-08-15 06:00:00,Pagi,1,8,Kemarau,120.0,1
2021,8,15,7,0.03,0.0,0.3,23.47,1.58,92.69,Bali,2021-08-15 07:00:00,Pagi,1,8,Kemarau,100.0,1
2021,8,15,8,0.08,0.0,1.9,24.47,1.54,87.15,Bali,2021-08-15 08:00:00,Pagi,1,8,Kemarau,15.8,1
2021,8,15,9,0.13,0.0,4.7,25.96,1.54,76.66,Bali,2021-08-15 09:00:00,Pagi,1,8,Kemarau,6.4,0
2021,8,15,10,0.17,0.01,8.02,27.1,1.43,70.55,Bali,2021-08-15 10:00:00,Siang,1,8,Kemarau,3.7,0
2021,8,15,11,0.2,0.01,10.48,27.9,1.28,66.95,Bali,2021-08-15 11:00:00,Siang,1,8,Kemarau,2.9,0
2021,8,15,12,0.2,0.01,11.32,28.41,1.29,64.22,Bali,2021-08-15 12:00:00,Siang,1,8,Kemarau,2.7,0
2021,8,15,13,0.19,0.01,9.75,28.51,1.41,63.17,Bali,2021-08-15 13:00:00,Siang,1,8,Kemarau,3.1,0
2021,8,15,14,0.16,0.0,7.18,28.22,1.61,64.03,Bali,2021-08-15 14:00:00,Siang,1,8,Kemarau,4.2,0
2021,8,15,15,0.11,0.0,3.83,27.6,1.78,66.58,Bali,2021-08-15 15:00:00,Sore,1,8,Kemarau,7.8,0
2021,8,15,16,0.06,0.0,1.33,26.72,1.9,70.96,Bali,2021-08-15 16:00:00,Sore,1,8,Kemarau,22.6,1
2021,8,15,17,0.02,0.0,0.15,25.56,1.95,77.87,Bali,2021-08-15 17:00:00,Sore,1,8,Kemarau,120.0,1
2021,8,16,6,0.0,0.0,0.0,22.66,2.04,92.57,Bali,2021-08-16 06:00:00,Pagi,1,8,Kemarau,120.0,1
2021,8,16,7,0.03,0.0,0.3,23.25,2.08,89.63,Bali,2021-08-16 07:00:00,Pagi,1,8,Kemarau,100.0,1
2021,8,16,8,0.08,0.0,1.85,24.25,2.09,83.0,Bali,2021-08-16 08:00:00,Pagi,1,8,Kemarau,16.2,1
2021,8,16,9,0.13,0.0,4.68,25.38,2.1,75.34,Bali,2021-08-16 09:00:00,Pagi,1,8,Kemarau,6.4,0
2021,8,16,10,0.17,0.01,7.82,26.33,2.0,69.62,Bali,2021-08-16 10:00:00,Siang,1,8,Kemarau,3.8,0
2021,8,16,11,0.19,0.01,10.15,27.05,1.9,65.6,Bali,2021-08-16 11:00:00,Siang,1,8,Kemarau,3.0,0
2021,8,16,12,0.2,0.01,11.15,27.47,1.8,63.62,Bali,2021-08-16 12:00:00,Siang,1,8,Kemarau,2.7,0
2021,8,16,13,0.19,0.01,9.85,27.67,1.68,63.17,Bali,2021-08-16 13:00:00,Siang,1,8,Kemarau,3.0,0
2021,8,16,14,0.15,0.0,6.75,27.63,1.61,63.57,Bali,2021-08-16 14:00:00,Siang,1,8,Kemarau,4.4,0
2021,8,16,15,0.11,0.0,3.8,27.2,1.58,65.64,Bali,2021-08-16 15:00:00,Sore,1,8,Kemarau,7.9,0
2021,8,16,16,0.06,0.0,1.33,26.53,1.61,69.39,Bali,2021-08-16 16:00:00,Sore,1,8,Kemarau,22.6,1
2021,8,16,17,0.02,0.0,0.15,25.45,1.65,77.36,Bali,2021-08-16 17:00:00,Sore,1,8,Kemarau,120.0,1
2021,8,17,6,0.0,0.0,0.0,23.13,1.96,93.45,Bali,2021-08-17 06:00:00,Pagi,1,8,Kemarau,120.0,1
2021,8,17,7,0.02,0.0,0.25,23.73,1.98,90.64,Bali,2021-08-17 07:00:00,Pagi,1,8,Kemarau,120.0,1
2021,8,17,8,0.06,0.0,1.52,24.76,1.98,84.0,Bali,2021-08-17 08:00:00,Pagi,1,8,Kemarau,19.7,1
2021,8,17,9,0.11,0.0,4.15,25.85,1.99,77.06,Bali,2021-08-17 09:00:00,Pagi,1,8,Kemarau,7.2,0
2021,8,17,10,0.14,0.0,6.85,26.72,1.91,72.6,Bali,2021-08-17 10:00:00,Siang,1,8,Kemarau,4.4,0
2021,8,17,11,0.19,0.01,9.8,27.3,1.85,70.12,Bali,2021-08-17 11:00:00,Siang,1,8,Kemarau,3.1,0
2021,8,17,12,0.2,0.01,10.68,27.64,1.8,68.85,Bali,2021-08-17 12:00:00,Siang,1,8,Kemarau,2.8,0
2021,8,17,13,0.18,0.01,9.38,27.74,1.78,68.6,Bali,2021-08-17 13:00:00,Siang,1,8,Kemarau,3.2,0
2021,8,17,14,0.15,0.0,6.82,27.59,1.79,69.32,Bali,2021-08-17 14:00:00,Siang,1,8,Kemarau,4.4,0
2021,8,17,15,0.11,0.0,3.78,27.2,1.81,70.94,Bali,2021-08-17 15:00:00,Sore,1,8,Kemarau,7.9,0
2021,8,17,16,0.06,0.0,1.23,26.51,1.85,74.36,Bali,2021-08-17 16:00:00,Sore,1,8,Kemarau,24.4,1
2021,8,17,17,0.02,0.0,0.12,25.44,1.78,81.05,Bali,2021-08-17 17:00:00,Sore,1,8,Kemarau,120.0,1
2021,8,18,6,0.0,0.0,0.0,23.03,2.04,92.51,Bali,2021-08-18 06:00:00,Pagi,1,8,Kemarau,120.0,1
2021,8,18,7,0.03,0.0,0.28,23.53,1.96,89.7,Bali,2021-08-18 07:00:00,Pagi,1,8,Kemarau,107.1,1
2021,8,18,8,0.07,0.0,1.67,24.62,1.87,82.02,Bali,2021-08-18 08:00:00,Pagi,1,8,Kemarau,18.0,1
2021,8,18,9,0.12,0.0,4.4,25.77,1.81,73.9,Bali,2021-08-18 09:00:00,Pagi,1,8,Kemarau,6.8,0
2021,8,18,10,0.16,0.01,7.32,26.7,1.7,68.64,Bali,2021-08-18 10:00:00,Siang,1,8,Kemarau,4.1,0
2021,8,18,11,0.18,0.01,9.25,27.38,1.65,65.52,Bali,2021-08-18 11:00:00,Siang,1,8,Kemarau,3.2,0
2021,8,18,12,0.19,0.01,10.38,27.72,1.66,64.62,Bali,2021-08-18 12:00:00,Siang,1,8,Kemarau,2.9,0
2021,8,18,13,0.18,0.01,9.35,27.79,1.75,64.66,Bali,2021-08-18 13:00:00,Siang,1,8,Kemarau,3.2,0
2021,8,18,14,0.15,0.0,6.72,27.52,1.85,65.89,Bali,2021-08-18 14:00:00,Siang,1,8,Kemarau,4.5,0
2021,8,18,15,0.1,0.0,3.53,26.84,1.95,68.68,Bali,2021-08-18 15:00:00,Sore,1,8,Kemarau,8.5,0
2021,8,18,16,0.05,0.0,1.12,25.96,2.0,72.81,Bali,2021-08-18 16:00:00,Sore,1,8,Kemarau,26.8,1
2021,8,18,17,0.02,0.0,0.12,24.94,1.93,78.76,Bali,2021-08-18 17:00:00,Sore,1,8,Kemarau,120.0,1
2021,8,19,6,0.0,0.0,0.0,22.41,1.61,90.98,Bali,2021-08-19 06:00:00,Pagi,1,8,Kemarau,120.0,1
2021,8,19,7,0.03,0.0,0.28,22.92,1.62,89.36,Bali,2021-08-19 07:00:00,Pagi,1,8,Kemarau,107.1,1
2021,8,19,8,0.07,0.0,1.67,23.91,1.53,83.86,Bali,2021-08-19 08:00:00,Pagi,1,8,Kemarau,18.0,1
2021,8,19,9,0.12,0.0,4.2,25.29,1.5,74.47,Bali,2021-08-19 09:00:00,Pagi,1,8,Kemarau,7.1,0
2021,8,19,10,0.15,0.0,6.8,26.4,1.46,68.55,Bali,2021-08-19 10:00:00,Siang,1,8,Kemarau,4.4,0
2021,8,19,11,0.18,0.01,9.43,27.16,1.45,65.26,Bali,2021-08-19 11:00:00,Siang,1,8,Kemarau,3.2,0
2021,8,19,12,0.19,0.01,10.23,27.59,1.51,63.84,Bali,2021-08-19 12:00:00,Siang,1,8,Kemarau,2.9,0
2021,8,19,13,0.18,0.01,8.82,27.61,1.54,64.5,Bali,2021-08-19 13:00:00,Siang,1,8,Kemarau,3.4,0
2021,8,19,14,0.14,0.0,6.32,27.15,1.58,67.21,Bali,2021-08-19 14:00:00,Siang,1,8,Kemarau,4.7,0
2021,8,19,15,0.1,0.0,3.47,26.67,1.65,70.08,Bali,2021-08-19 15:00:00,Sore,1,8,Kemarau,8.6,0
2021,8,19,16,0.06,0.0,1.17,25.94,1.69,74.37,Bali,2021-08-19 16:00:00,Sore,1,8,Kemarau,25.6,1
2021,8,19,17,0.02,0.0,0.12,24.97,1.62,80.81,Bali,2021-08-19 17:00:00,Sore,1,8,Kemarau,120.0,1
2021,8,20,6,0.0,0.0,0.0,22.7,1.65,91.41,Bali,2021-08-20 06:00:00,Pagi,1,8,Kemarau,120.0,1
2021,8,20,7,0.03,0.0,0.28,23.23,1.68,88.96,Bali,2021-08-20 07:00:00,Pagi,1,8,Kemarau,107.1,1
2021,8,20,8,0.07,0.0,1.7,24.24,1.75,82.75,Bali,2021-08-20 08:00:00,Pagi,1,8,Kemarau,17.6,1
2021,8,20,9,0.11,0.0,4.28,25.49,1.76,75.74,Bali,2021-08-20 09:00:00,Pagi,1,8,Kemarau,7.0,0
2021,8,20,10,0.15,0.0,6.88,26.38,1.71,71.56,Bali,2021-08-20 10:00:00,Siang,1,8,Kemarau,4.4,0
2021,8,20,11,0.17,0.01,8.82,27.18,1.68,68.49,Bali,2021-08-20 11:00:00,Siang,1,8,Kemarau,3.4,0
2021,8,20,12,0.17,0.01,8.98,27.58,1.66,67.14,Bali,2021-08-20 12:00:00,Siang,1,8,Kemarau,3.3,0
2021,8,20,13,0.15,0.01,7.57,27.6,1.67,67.18,Bali,2021-08-20 13:00:00,Siang,1,8,Kemarau,4.0,0
2021,8,20,14,0.13,0.0,6.12,27.37,1.7,68.0,Bali,2021-08-20 14:00:00,Siang,1,8,Kemarau,4.9,0
2021,8,20,15,0.09,0.0,3.3,26.84,1.77,70.39,Bali,2021-08-20 15:00:00,Sore,1,8,Kemarau,9.1,0
2021,8,20,16,0.05,0.0,1.12,25.96,1.81,75.07,Bali,2021-08-20 16:00:00,Sore,1,8,Kemarau,26.8,1
2021,8,20,17,0.02,0.0,0.12,24.96,1.74,81.41,Bali,2021-08-20 17:00:00,Sore,1,8,Kemarau,120.0,1
2021,8,21,6,0.0,0.0,0.0,22.92,1.73,94.83,Bali,2021-08-21 06:00:00,Pagi,1,8,Kemarau,120.0,1
2021,8,21,7,0.03,0.0,0.3,23.51,1.77,91.88,Bali,2021-08-21 07:00:00,Pagi,1,8,Kemarau,100.0,1
2021,8,21,8,0.08,0.0,1.85,24.56,1.86,85.27,Bali,2021-08-21 08:00:00,Pagi,1,8,Kemarau,16.2,1
2021,8,21,9,0.12,0.0,4.55,25.71,1.85,78.57,Bali,2021-08-21 09:00:00,Pagi,1,8,Kemarau,6.6,0
2021,8,21,10,0.16,0.01,7.62,26.67,1.84,73.2,Bali,2021-08-21 10:00:00,Siang,1,8,Kemarau,3.9,0
2021,8,21,11,0.19,0.01,10.15,27.29,1.81,69.78,Bali,2021-08-21 11:00:00,Siang,1,8,Kemarau,3.0,0
2021,8,21,12,0.2,0.01,10.82,27.57,1.77,68.4,Bali,2021-08-21 12:00:00,Siang,1,8,Kemarau,2.8,0
2021,8,21,13,0.19,0.01,9.57,27.62,1.77,67.86,Bali,2021-08-21 13:00:00,Siang,1,8,Kemarau,3.1,0
2021,8,21,14,0.15,0.0,6.88,27.4,1.78,68.67,Bali,2021-08-21 14:00:00,Siang,1,8,Kemarau,4.4,0
2021,8,21,15,0.11,0.0,3.72,26.82,1.8,71.78,Bali,2021-08-21 15:00:00,Sore,1,8,Kemarau,8.1,0
2021,8,21,16,0.06,0.0,1.25,26.02,1.78,76.63,Bali,2021-08-21 16:00:00,Sore,1,8,Kemarau,24.0,1
2021,8,21,17,0.02,0.0,0.12,25.09,1.7,82.7,Bali,2021-08-21 17:00:00,Sore,1,8,Kemarau,120.0,1
2021,8,22,6,0.0,0.0,0.03,23.0,1.84,91.78,Bali,2021-08-22 06:00:00,Pagi,1,8,Kemarau,120.0,1
2021,8,22,7,0.03,0.0,0.3,23.53,1.86,88.73,Bali,2021-08-22 07:00:00,Pagi,1,8,Kemarau,100.0,1
2021,8,22,8,0.07,0.0,1.83,24.66,1.9,81.23,Bali,2021-08-22 08:00:00,Pagi,1,8,Kemarau,16.4,1
2021,8,22,9,0.12,0.0,4.55,25.71,1.88,75.12,Bali,2021-08-22 09:00:00,Pagi,1,8,Kemarau,6.6,0
2021,8,22,10,0.15,0.01,7.2,26.61,1.85,70.28,Bali,2021-08-22 10:00:00,Siang,1,8,Kemarau,4.2,0
2021,8,22,11,0.18,0.01,9.32,27.25,1.83,67.04,Bali,2021-08-22 11:00:00,Siang,1,8,Kemarau,3.2,0
2021,8,22,12,0.19,0.01,9.95,27.6,1.81,65.37,Bali,2021-08-22 12:00:00,Siang,1,8,Kemarau,3.0,0
2021,8,22,13,0.18,0.01,8.7,27.65,1.77,65.21,Bali,2021-08-22 13:00:00,Siang,1,8,Kemarau,3.4,0
2021,8,22,14,0.15,0.0,6.72,27.49,1.76,66.03,Bali,2021-08-22 14:00:00,Siang,1,8,Kemarau,4.5,0
2021,8,22,15,0.11,0.0,3.55,26.99,1.77,68.36,Bali,2021-08-22 15:00:00,Sore,1,8,Kemarau,8.5,0
2021,8,22,16,0.06,0.0,1.23,26.2,1.77,72.29,Bali,2021-08-22 16:00:00,Sore,1,8,Kemarau,24.4,1
2021,8,22,17,0.02,0.0,0.12,25.12,1.68,78.64,Bali,2021-08-22 17:00:00,Sore,1,8,Kemarau,120.0,1
2021,8,23,6,0.0,0.0,0.0,21.89,1.68,92.87,Bali,2021-08-23 06:00:00,Pagi,1,8,Kemarau,120.0,1
2021,8,23,7,0.03,0.0,0.3,22.63,1.72,89.4,Bali,2021-08-23 07:00:00,Pagi,1,8,Kemarau,100.0,1
2021,8,23,8,0.07,0.0,1.75,23.98,1.81,81.41,Bali,2021-08-23 08:00:00,Pagi,1,8,Kemarau,17.1,1
2021,8,23,9,0.12,0.0,4.5,25.18,1.84,74.73,Bali,2021-08-23 09:00:00,Pagi,1,8,Kemarau,6.7,0
2021,8,23,10,0.16,0.01,7.62,26.14,1.86,69.99,Bali,2021-08-23 10:00:00,Siang,1,8,Kemarau,3.9,0
2021,8,23,11,0.19,0.01,9.73,26.83,1.87,66.9,Bali,2021-08-23 11:00:00,Siang,1,8,Kemarau,3.1,0
2021,8,23,12,0.2,0.01,11.0,27.25,1.88,65.35,Bali,2021-08-23 12:00:00,Siang,1,8,Kemarau,2.7,0
2021,8,23,13,0.2,0.01,10.0,27.38,1.86,65.09,Bali,2021-08-23 13:00:00,Siang,1,8,Kemarau,3.0,0
2021,8,23,14,0.16,0.0,6.85,27.17,1.85,65.3,Bali,2021-08-23 14:00:00,Siang,1,8,Kemarau,4.4,0
2021,8,23,15,0.11,0.0,3.78,26.67,1.81,66.42,Bali,2021-08-23 15:00:00,Sore,1,8,Kemarau,7.9,0
2021,8,23,16,0.06,0.0,1.3,25.86,1.77,69.5,Bali,2021-08-23 16:00:00,Sore,1,8,Kemarau,23.1,1
2021,8,23,17,0.02,0.0,0.12,24.7,1.67,76.03,Bali,2021-08-23 17:00:00,Sore,1,8,Kemarau,120.0,1
2021,8,24,6,0.0,0.0,0.03,21.84,1.78,92.88,Bali,2021-08-24 06:00:00,Pagi,1,8,Kemarau,120.0,1
2021,8,24,7,0.03,0.0,0.32,22.58,1.82,89.09,Bali,2021-08-24 07:00:00,Pagi,1,8,Kemarau,93.8,1
2021,8,24,8,0.08,0.0,1.9,23.78,1.81,80.98,Bali,2021-08-24 08:00:00,Pagi,1,8,Kemarau,15.8,1
2021,8,24,9,0.13,0.0,4.6,24.88,1.8,74.38,Bali,2021-08-24 09:00:00,Pagi,1,8,Kemarau,6.5,0
2021,8,24,10,0.17,0.01,7.65,25.79,1.79,70.12,Bali,2021-08-24 10:00:00,Siang,1,8,Kemarau,3.9,0
2021,8,24,11,0.18,0.01,9.35,26.42,1.82,67.61,Bali,2021-08-24 11:00:00,Siang,1,8,Kemarau,3.2,0
2021,8,24,12,0.19,0.01,10.1,26.72,1.82,66.1,Bali,2021-08-24 12:00:00,Siang,1,8,Kemarau,3.0,0
2021,8,24,13,0.19,0.01,9.55,26.8,1.82,65.56,Bali,2021-08-24 13:00:00,Siang,1,8,Kemarau,3.1,0
2021,8,24,14,0.14,0.0,6.32,26.57,1.84,66.71,Bali,2021-08-24 14:00:00,Siang,1,8,Kemarau,4.7,0
2021,8,24,15,0.11,0.0,3.53,26.07,1.9,69.14,Bali,2021-08-24 15:00:00,Sore,1,8,Kemarau,8.5,0
2021,8,24,16,0.06,0.0,1.15,25.28,1.95,72.86,Bali,2021-08-24 16:00:00,Sore,1,8,Kemarau,26.1,1
2021,8,24,17,0.02,0.0,0.12,24.21,1.89,78.52,Bali,2021-08-24 17:00:00,Sore,1,8,Kemarau,120.0,1
2021,8,25,6,0.0,0.0,0.03,21.32,1.61,91.19,Bali,2021-08-25 06:00:00,Pagi,1,8,Kemarau,120.0,1
2021,8,25,7,0.03,0.0,0.35,22.06,1.62,87.97,Bali,2021-08-25 07:00:00,Pagi,1,8,Kemarau,85.7,1
2021,8,25,8,0.09,0.0,2.08,23.37,1.63,79.67,Bali,2021-08-25 08:00:00,Pagi,1,8,Kemarau,14.4,1
2021,8,25,9,0.14,0.0,5.05,24.53,1.67,73.22,Bali,2021-08-25 09:00:00,Pagi,1,8,Kemarau,5.9,0
2021,8,25,10,0.18,0.01,8.18,25.53,1.69,68.64,Bali,2021-08-25 10:00:00,Siang,1,8,Kemarau,3.7,0
2021,8,25,11,0.2,0.01,10.52,26.23,1.71,66.0,Bali,2021-08-25 11:00:00,Siang,1,8,Kemarau,2.9,0
2021,8,25,12,0.2,0.01,10.93,26.63,1.71,64.75,Bali,2021-08-25 12:00:00,Siang,1,8,Kemarau,2.7,0
2021,8,25,13,0.18,0.01,9.02,26.75,1.69,64.85,Bali,2021-08-25 13:00:00,Siang,1,8,Kemarau,3.3,0
2021,8,25,14,0.16,0.0,7.1,26.57,1.65,66.38,Bali,2021-08-25 14:00:00,Siang,1,8,Kemarau,4.2,0
2021,8,25,15,0.11,0.0,3.78,26.09,1.61,68.84,Bali,2021-08-25 15:00:00,Sore,1,8,Kemarau,7.9,0
2021,8,25,16,0.06,0.0,1.3,25.32,1.55,72.15,Bali,2021-08-25 16:00:00,Sore,1,8,Kemarau,23.1,1
2021,8,25,17,0.02,0.0,0.12,24.22,1.47,77.48,Bali,2021-08-25 17:00:00,Sore,1,8,Kemarau,120.0,1
2021,8,26,6,0.0,0.0,0.03,21.3,1.63,90.36,Bali,2021-08-26 06:00:00,Pagi,1,8,Kemarau,120.0,1
2021,8,26,7,0.03,0.0,0.38,22.06,1.62,87.13,Bali,2021-08-26 07:00:00,Pagi,1,8,Kemarau,78.9,1
2021,8,26,8,0.08,0.0,2.1,23.3,1.57,78.86,Bali,2021-08-26 08:00:00,Pagi,1,8,Kemarau,14.3,1
2021,8,26,9,0.13,0.0,5.0,24.56,1.48,71.78,Bali,2021-08-26 09:00:00,Pagi,1,8,Kemarau,6.0,0
2021,8,26,10,0.18,0.01,8.45,25.66,1.36,66.36,Bali,2021-08-26 10:00:00,Siang,1,8,Kemarau,3.6,0
